,0,1,2,3,4
2348,False,False,False,True,False
2349,True,False,False,False,False
2350,True,False,False,True,False
2351,False,False,False,False,False
2352,False,True,False,False,False
2353,False,True,False,,False
2354,True,False,False,False,False
2355,False,False,False,False,False
2356,True,False,False,False,False
2357,False,False,False,False,False
2358,False,False,False,False,False
2359,False,False,False,False,False
2360,False,False,False,False,False
2361,False,False,False,False,False
2362,False,False,False,False,
2363,False,False,False,False,
2364,False,False,False,False,
2365,False,False,False,False,
2366,False,False,False,False,
2367,False,False,False,False,
2368,False,False,False,False,
2369,False,False,False,False,
2370,False,False,False,True,False
2371,False,False,False,False,False
2372,False,False,False,True,False
2373,False,False,False,False,False
2374,False,False,False,False,False
2375,False,False,False,True,False
2376,False,False,False,True,False
2377,False,False,False,False,False
2378,False,False,False,False,False
2379,False,False,False,False,False
2380,False,False,False,False,False
2381,False,False,False,False,False
2382,False,False,False,False,False
2383,False,False,False,False,False
2384,False,False,False,False,False
2385,False,False,False,False,False
2386,False,False,False,False,False
2387,False,False,False,False,False
2388,False,False,False,False,False
2389,False,False,False,False,False
2390,False,True,False,False,False
2391,True,False,False,False,False
2392,True,False,False,False,False
2393,True,False,False,False,False
2394,False,True,False,False,False
2395,True,False,False,False,
2396,False,False,True,False,False
2397,,,,False,False
2398,False,False,False,False,False
2399,True,False,False,True,False
2400,True,False,False,True,False
2401,True,False,False,False,False
2402,True,False,False,True,False
2403,True,False,False,False,False
2404,False,False,False,False,
2405,False,False,False,False,
2406,False,False,False,False,
2407,False,False,False,False,False
2408,False,False,False,False,
2409,False,False,False,False,False
2410,False,False,False,False,True
2411,False,False,False,False,True
2412,False,False,False,False,False
2413,False,False,False,False,False
2414,True,False,False,False,False
2415,True,False,False,False,False
2416,False,False,False,False,False
2417,True,False,False,False,False
2418,True,False,False,False,False
2419,True,False,False,False,False
2420,True,False,False,False,False
2421,False,False,False,False,False
2422,False,False,False,False,False
2423,False,False,False,False,False
2424,False,False,False,False,False
2425,False,False,False,False,False
2426,False,False,False,False,False
2427,False,False,False,False,False
2428,False,False,False,False,False
2429,False,False,False,False,False
2430,False,False,False,False,False
2431,False,False,False,False,False
2432,False,False,False,False,False
2433,False,False,False,False,False
2434,False,False,False,False,False
2435,False,False,False,False,False
2436,False,False,False,False,False
2437,False,False,False,,False
2438,False,False,False,,False
2439,False,False,False,,False
2440,False,False,False,,False
2441,False,False,False,,False
2442,False,False,False,,False
2443,False,True,False,,False
2444,False,True,False,,
2445,True,False,False,True,False
2446,False,True,False,True,False
2447,False,False,False,True,False
2448,False,False,False,True,False
2449,False,False,False,True,False
2450,False,False,False,True,False
2451,True,False,False,False,False
2452,True,False,False,False,False
2453,True,False,False,False,False
2454,False,False,False,False,False
2455,False,False,False,False,False
2456,False,False,False,False,False
2457,False,False,False,False,False
2458,False,False,False,False,False
2459,False,False,False,False,False
2460,False,False,False,False,False
2461,False,False,False,False,False
2462,False,False,False,False,False
2463,False,False,False,False,False
2464,False,False,False,False,False
2465,False,False,False,False,False
2466,False,False,False,False,False
2467,False,False,False,False,False
2468,False,False,False,False,False
2469,False,False,False,True,False
2470,False,False,False,True,False
2471,False,False,False,,False
2472,False,False,False,True,False
2473,False,False,False,True,False
2474,False,False,False,False,False
2475,False,False,False,True,False
2476,False,False,False,False,False
2477,False,False,False,False,False
2478,False,False,False,True,False
2479,False,False,False,False,False
2480,False,False,False,,
2481,False,True,False,,False
2482,,,,,False
2483,False,True,False,False,False
2484,,,,,False
2485,False,True,False,False,False
2486,,,,False,False
2487,False,True,False,False,False
2488,,,,False,False
2489,,,,False,False
2490,False,True,False,True,False
2491,,,,True,False
2492,False,True,False,True,False
2493,,,,True,False
2494,False,True,False,False,False
2495,,,,False,False
2496,True,False,False,False,False
2497,False,True,False,False,False
2498,False,True,False,True,False
2499,False,True,False,False,False
2500,True,False,False,True,False
2501,False,False,False,True,False
2502,True,False,False,True,False
2503,True,False,False,True,False
2504,True,False,False,True,False
2505,True,False,False,False,False
2506,True,False,False,False,False
2507,False,False,False,False,False
2508,True,False,False,False,False
2509,True,False,False,False,False
2510,False,False,False,False,False
2511,False,False,False,True,False
2512,True,False,False,False,False
2513,False,False,False,False,False
2514,True,False,False,False,False
2515,True,False,False,True,False
2516,True,False,False,True,False
2517,True,False,False,False,False
2518,False,False,False,False,False
2519,False,False,False,False,False
2520,False,False,False,,False
2521,False,True,True,False,False
2522,,,,False,False
2523,False,True,False,True,False
2524,False,True,False,False,False
2525,True,False,False,False,False
2526,True,False,False,False,False
2527,True,False,False,False,False
2528,True,False,False,False,False
2529,True,False,False,False,False
2530,True,False,False,False,False
2531,,,,True,False
2532,,,,True,False
2533,,,,False,False
2534,False,False,False,False,False
2535,,,,False,False
2536,True,False,False,False,False
2537,True,False,False,False,False
2538,True,False,False,False,False
2539,False,False,False,False,False
2540,False,False,False,False,False
2541,False,False,False,False,False
2542,True,False,False,False,False
2543,True,False,False,True,False
2544,True,False,False,False,False
2545,False,False,False,False,False
2546,False,False,False,False,False
2547,True,False,False,False,False
2548,True,False,False,False,False
2549,True,False,False,False,False
2550,True,False,False,False,False
2551,True,False,False,False,False
2552,True,False,False,False,False
2553,True,False,False,True,False
2554,False,False,False,True,
2555,True,False,False,True,
2556,False,False,False,,
2557,True,False,False,False,
2558,True,False,False,False,
2559,False,False,False,False,
2560,False,False,False,False,
2561,True,False,False,True,
2562,False,False,False,True,
2563,False,False,False,True,
2564,False,False,False,True,
2565,False,False,False,True,
2566,False,True,False,True,False
2567,False,False,False,True,False
2568,False,False,False,True,False
2569,False,False,False,True,False
2570,False,False,False,True,False
2571,,,,True,
2572,False,False,False,False,False
2573,False,False,False,False,True
2574,False,True,False,False,True
2575,False,False,False,False,False
2576,False,False,False,False,False
2577,False,False,False,False,False
2578,False,False,False,False,False
2579,False,False,False,False,False
2580,False,False,False,False,False
2581,False,False,False,True,False
2582,False,False,False,True,False
2583,False,False,False,True,False
2584,False,False,False,True,False
2585,True,False,False,True,False
2586,False,False,False,True,
2587,False,False,False,True,False
2588,False,False,False,True,False
2589,False,False,False,True,False
2590,False,False,False,True,False
2591,False,False,False,False,
2592,False,False,False,True,False
2593,False,False,False,True,False
2594,True,False,False,True,False
2595,True,False,False,True,False
2596,True,False,False,True,False
2597,False,False,False,True,False
2598,False,False,False,True,False
2599,False,False,False,True,False
2600,False,False,False,True,False
2601,True,False,False,False,False
2602,True,False,False,True,False
2603,False,False,False,True,False
2604,False,True,False,True,False
2605,False,True,False,True,False
2606,False,True,False,False,False
2607,,,,False,False
2608,False,False,False,True,False
2609,False,False,False,False,False
2610,False,False,False,False,False
2611,True,False,False,False,False
2612,False,True,False,False,False
2613,False,True,False,True,False
2614,False,True,False,True,False
2615,False,True,False,False,False
2616,False,True,False,False,False
2617,False,True,False,False,False
2618,False,True,False,False,False
2619,False,True,False,False,False
2620,False,True,False,False,False
2621,False,True,False,False,False
2622,False,True,False,False,False
2623,True,False,False,True,False
2624,True,False,False,True,False
2625,True,False,False,False,False
2626,True,False,False,True,False
2627,True,False,False,False,False
2628,True,False,False,False,False
2629,True,False,False,False,False
2630,True,False,False,False,False
2631,True,False,False,,False
2632,True,False,False,False,False
2633,True,False,False,,False
2634,False,False,False,False,
2635,False,True,False,,False
2636,False,True,False,False,False
2637,False,True,False,,False
2638,False,True,False,,False
2639,False,True,False,,False
2640,False,True,False,,False
2641,True,False,False,,False
2642,True,False,False,,False
2643,False,False,False,,False
2644,False,False,False,,False
2645,True,False,False,,False
2646,True,False,False,True,False
2647,True,False,False,False,False
2648,True,False,False,False,False
2649,True,False,False,False,False
2650,True,False,False,False,False
2651,True,False,False,False,False
2652,True,False,False,,False
2653,True,False,False,True,False
2654,True,False,False,True,False
2655,True,False,False,True,False
2656,True,False,False,True,False
2657,True,False,False,True,False
2658,True,False,False,True,False
2659,False,False,False,True,False
2660,False,False,False,True,False
2661,True,False,False,True,
2662,True,False,False,True,False
2663,True,False,False,False,False
2664,False,False,False,True,True
2665,True,False,False,False,False
2666,True,False,False,False,False
2667,False,False,False,,False
2668,False,False,False,False,False
2669,False,False,False,False,False
2670,False,False,False,False,False
2671,False,False,False,False,False
2672,False,False,False,,False
2673,False,False,False,False,False
2674,False,False,False,False,False
2675,True,False,False,False,False
2676,False,False,False,False,False
2677,False,False,False,False,False
2678,False,False,False,False,
2679,True,False,False,False,False
2680,True,False,False,False,False
2681,False,False,True,False,False
2682,,,,False,False
2683,False,False,True,False,False
2684,,,,False,False
2685,False,False,True,False,False
2686,,,,False,False
2687,False,False,True,False,False
2688,,,,False,
2689,False,True,False,False,
2690,,,,False,
2691,False,True,False,False,False
2692,,,,False,False
2693,False,True,False,False,False
2694,,,,False,True
2695,False,True,False,False,False
2696,,,,False,False
2697,False,True,False,False,False
2698,,,,False,False
2699,False,True,False,False,False
2700,,,,False,False
2701,False,True,False,True,True
2702,,,,False,False
2703,False,True,False,False,False
2704,,,,False,
2705,False,True,False,False,False
2706,True,False,False,False,False
2707,False,False,False,False,False
2708,False,False,False,False,False
2709,False,False,False,False,False
2710,False,False,True,False,False
2711,,,,False,False
2712,False,True,False,False,False
2713,False,True,True,True,False
2714,False,True,True,False,False
2715,False,True,True,False,False
2716,False,True,False,,False
2717,False,True,False,True,False
2718,False,True,False,True,False
2719,False,True,False,False,False
2720,False,True,False,False,False
2721,False,False,False,True,False
2722,False,False,False,True,False
2723,True,False,False,True,False
2724,False,False,False,True,False
2725,False,False,False,False,False
2726,,,,True,False
2727,False,False,False,True,False
2728,False,False,False,False,False
2729,False,False,False,True,False
2730,False,False,False,False,False
2731,,,,True,False
2732,True,False,False,True,False
2733,False,False,False,False,False
2734,True,False,False,False,False
2735,True,False,False,True,False
2736,False,False,False,True,False
2737,False,False,False,False,False
2738,True,False,False,False,False
2739,False,False,False,False,False
2740,False,False,False,False,False
2741,False,False,False,False,False
2742,False,False,False,False,False
2743,False,False,False,,
2744,False,False,False,False,False
2745,False,False,False,True,
2746,False,False,False,False,False
2747,False,False,False,False,False
2748,False,False,False,False,False
2749,False,False,False,False,False
2750,False,False,False,False,False
2751,False,False,False,False,False
2752,False,False,False,False,False
2753,False,False,False,True,False
2754,False,False,False,True,False
2755,False,False,False,False,False
2756,False,False,False,True,False
2757,False,False,False,False,False
2758,False,False,False,True,False
2759,False,False,False,True,False
2760,False,True,False,False,False
2761,False,False,False,,False
2762,False,False,False,True,False
2763,False,False,False,True,False
2764,False,False,False,False,False
2765,False,False,False,False,False
2766,False,False,False,False,False
2767,False,False,False,True,False
2768,False,False,False,True,False
2769,False,False,False,False,False
2770,True,False,False,False,False
2771,False,False,False,,False
2772,False,False,False,,False
2773,True,False,False,,False
2774,False,False,True,False,False
2775,,,,True,False
2776,False,True,False,False,False
2777,False,True,False,False,False
2778,True,False,False,False,False
2779,True,False,False,False,False
2780,False,True,False,False,False
2781,False,False,False,False,False
2782,False,False,False,False,False
2783,False,False,False,False,False
2784,True,False,False,False,False
2785,True,False,False,False,False
2786,True,False,False,False,False
2787,False,False,False,,False
2788,False,False,False,False,False
2789,True,False,False,False,False
2790,False,False,False,False,False
2791,False,False,False,False,False
2792,False,False,False,False,False
2793,False,False,False,False,False
2794,True,False,False,False,False
2795,True,False,False,True,False
2796,True,False,False,False,False
2797,False,False,False,False,False
2798,False,False,False,False,False
2799,False,False,False,False,False
2800,True,False,False,False,False
2801,True,False,False,False,False
2802,,,,False,False
2803,False,False,False,False,False
2804,True,False,False,True,False
2805,True,False,False,False,False
2806,True,False,False,False,False
2807,True,False,False,False,False
2808,True,False,False,False,False
2809,False,False,False,False,False
2810,False,False,False,True,False
2811,True,False,False,True,False
2812,False,False,False,False,False
2813,False,False,False,False,False
2814,True,False,False,True,False
2815,False,False,False,True,False
2816,False,False,False,False,False
2817,True,False,False,False,False
2818,False,False,False,False,False
2819,False,False,True,False,False
2820,,,,False,False
2821,True,False,False,False,False
2822,True,False,False,False,False
2823,False,False,False,False,False
2824,False,False,False,False,False
2825,False,False,False,False,False
2826,False,True,False,,False
2827,False,True,False,False,False
2828,True,False,False,,False
2829,True,False,False,False,False
2830,,,,False,False
2831,,,,False,False
2832,,,,False,False
2833,True,False,False,False,False
2834,True,False,False,False,False
2835,False,False,False,False,False
2836,True,False,False,True,False
2837,False,False,False,True,False
2838,True,False,False,True,False
2839,True,False,False,True,False
2840,True,False,False,False,False
2841,True,False,False,False,False
2842,True,False,False,False,False
2843,True,False,False,False,False
2844,True,False,False,False,False
2845,False,False,False,False,False
2846,,,,False,False
2847,False,False,False,True,False
2848,False,False,False,True,False
2849,False,False,False,True,False
2850,False,False,False,False,False
2851,False,False,False,False,False
2852,False,False,False,True,False
2853,False,False,False,False,False
2854,False,False,False,False,False
2855,False,False,False,False,False
2856,True,False,False,False,False
2857,False,False,False,False,False
2858,False,False,False,False,False
2859,False,False,False,False,False
2860,False,False,False,False,False
2861,False,False,False,False,False
2862,False,False,False,False,False
2863,False,False,False,False,False
2864,False,False,False,False,False
2865,False,False,False,False,False
2866,False,False,False,False,False
2867,True,False,False,False,False
2868,False,False,False,False,False
2869,True,False,False,False,False
2870,False,True,False,False,False
2871,False,False,False,False,
2872,False,False,False,False,False
2873,False,True,False,False,False
2874,False,False,False,False,False
2875,False,False,False,False,False
2876,False,False,False,False,False
2877,False,False,False,True,False
2878,False,False,False,False,False
2879,False,False,False,False,False
2880,False,False,False,False,False
2881,False,False,False,False,False
2882,False,False,False,False,False
2883,False,False,False,False,False
2884,False,False,False,False,False
2885,,,,False,False
2886,False,False,False,False,False
2887,,,,False,False
2888,False,False,False,False,False
2889,False,False,False,False,False
2890,False,False,False,False,False
2891,False,False,False,False,False
2892,False,False,False,False,False
2893,False,False,False,False,False
2894,False,False,False,False,False
2895,True,False,False,False,False
2896,False,False,False,False,False
2897,True,False,False,True,False
2898,False,True,False,True,False
2899,True,False,False,True,False
2900,True,False,False,False,False
2901,True,False,False,False,False
2902,True,False,False,False,False
2903,True,False,False,False,False
2904,True,False,False,False,False
2905,True,False,False,False,False
2906,True,False,False,False,False
2907,True,False,False,False,False
2908,False,False,False,False,False
2909,False,False,False,True,False
2910,False,False,False,True,False
2911,True,False,False,True,False
2912,True,False,False,True,False
2913,True,False,False,True,False
2914,False,False,False,True,False
2915,False,False,False,True,False
2916,False,False,False,True,False
2917,False,False,False,True,False
2918,False,False,False,True,False
2919,True,False,False,True,False
2920,False,False,False,True,False
2921,False,False,False,True,False
2922,False,False,False,True,False
2923,False,False,False,True,False
2924,False,False,False,True,False
2925,True,False,False,True,False
2926,True,False,False,True,False
2927,False,False,False,True,False
2928,False,False,False,True,False
2929,False,False,False,True,False
2930,False,False,False,True,False
2931,False,False,False,True,False
2932,True,False,False,False,False
2933,False,False,False,False,False
2934,True,False,False,True,False
2935,True,False,False,True,False
2936,False,False,False,True,False
2937,True,False,False,True,False
2938,True,False,False,True,False
2939,True,False,False,True,False
2940,True,False,False,True,False
2941,True,False,False,True,False
2942,True,False,False,True,False
2943,True,False,False,True,False
2944,True,False,False,True,False
2945,True,False,False,True,False
2946,False,False,False,True,False
2947,True,False,False,True,False
2948,True,False,False,True,False
2949,True,False,False,True,False
2950,True,False,False,True,False
2951,True,False,False,True,False
2952,True,False,False,True,False
2953,True,False,False,True,False
2954,True,False,False,True,False
2955,False,False,False,,False
2956,False,True,False,False,False
2957,False,True,False,False,False
2958,False,True,False,False,False
2959,False,False,False,False,False
2960,False,False,False,False,False
2961,False,False,False,False,False
2962,False,False,False,False,False
2963,False,False,False,False,False
2964,False,False,False,False,False
2965,False,False,False,False,False
2966,False,False,False,False,False
2967,False,False,False,False,False
2968,False,True,False,False,False
2969,False,True,False,False,False
2970,False,True,False,False,False
2971,False,True,False,False,False
2972,False,True,False,False,False
2973,False,True,False,False,False
2974,False,True,False,True,False
2975,False,True,False,False,False
2976,False,True,False,False,False
2977,False,True,False,True,False
2978,False,True,False,True,False
2979,False,True,False,True,False
2980,False,True,False,True,False
2981,False,True,False,True,False
2982,False,True,False,True,False
2983,False,True,False,True,False
2984,False,True,False,True,False
2985,False,True,False,True,False
2986,False,True,False,False,False
2987,False,True,False,True,False
2988,False,True,False,True,False
2989,False,True,False,True,False
2990,False,True,False,True,False
2991,False,False,False,True,False
2992,False,False,False,True,False
2993,False,True,False,True,False
2994,False,True,False,True,False
2995,False,True,False,True,False
2996,False,True,False,True,False
2997,False,True,False,False,False
2998,False,True,False,True,False
2999,False,True,False,True,False
3000,False,True,False,True,False
3001,False,True,False,True,False
3002,False,True,False,False,False
3003,False,True,False,False,False
3004,False,True,False,False,False
3005,False,True,False,False,False
3006,False,True,False,True,False
3007,False,True,False,False,False
3008,False,True,False,False,False
3009,False,True,False,True,False
3010,False,True,False,True,False
3011,False,True,False,True,False
3012,False,True,False,True,False
3013,False,True,True,True,False
3014,,,,False,False
3015,True,False,False,True,False
3016,False,False,False,True,False
3017,True,False,False,False,False
3018,False,False,False,False,False
3019,False,False,False,False,False
3020,False,False,False,False,False
3021,False,False,False,False,False
3022,True,False,False,False,False
3023,True,False,False,False,False
3024,True,False,False,False,False
3025,False,False,False,False,False
3026,False,False,False,False,False
3027,True,False,False,False,False
3028,False,False,False,False,False
3029,False,False,False,True,False
3030,True,False,False,True,False
3031,True,False,False,True,False
3032,False,False,False,True,False
3033,False,False,False,True,False
3034,False,False,False,False,False
3035,True,False,False,True,False
3036,False,True,False,True,False
3037,False,True,False,True,False
3038,False,True,False,False,False
3039,False,True,False,False,False
3040,False,True,False,False,False
3041,False,True,False,False,False
3042,False,True,False,False,False
3043,False,True,False,False,False
3044,True,False,False,False,False
3045,True,False,False,False,False
3046,False,True,False,False,False
3047,False,True,False,True,False
3048,False,True,False,True,False
3049,False,True,False,True,False
3050,False,True,False,True,False
3051,False,True,False,False,False
3052,False,True,False,False,False
3053,False,True,False,False,False
3054,False,True,False,False,False
3055,False,True,False,True,False
3056,True,False,False,False,False
3057,False,True,False,False,False
3058,False,True,False,True,False
3059,False,True,False,False,False
3060,False,True,False,False,
3061,True,False,False,False,False
3062,False,False,False,True,False
3063,True,False,False,False,False
3064,True,False,False,True,False
3065,True,False,False,False,False
3066,True,False,False,True,False
3067,True,False,False,False,False
3068,True,False,False,False,False
3069,True,False,False,False,False
3070,True,False,False,True,False
3071,True,False,False,False,False
3072,True,False,False,False,False
3073,True,False,False,False,False
3074,True,False,False,False,False
3075,True,False,False,False,False
3076,False,False,False,False,False
3077,True,False,False,False,False
3078,True,False,False,False,False
3079,False,False,False,False,False
3080,True,False,False,False,False
3081,True,False,False,True,False
3082,True,False,False,False,False
3083,True,False,False,False,False
3084,True,False,False,False,False
3085,True,False,False,False,False
3086,False,False,False,False,False
3087,False,False,False,False,False
3088,False,False,False,False,False
3089,False,False,False,False,False
3090,False,True,False,False,False
3091,False,False,False,False,False
3092,False,False,False,False,False
3093,True,False,False,False,False
3094,True,False,False,False,False
3095,False,False,False,False,False
3096,True,False,False,False,False
3097,True,False,False,False,False
3098,True,False,False,False,False
3099,True,False,False,False,False
3100,True,False,False,False,False
3101,True,False,False,False,False
3102,True,False,False,False,False
3103,True,False,False,False,False
3104,True,False,False,True,False
3105,True,False,False,True,False
3106,True,False,False,True,False
3107,True,False,False,True,False
3108,True,False,False,True,False
3109,True,False,False,False,False
3110,True,False,False,True,False
3111,True,False,False,True,False
3112,True,False,False,True,False
3113,False,False,False,False,False
3114,True,False,False,False,False
3115,True,False,False,False,False
3116,False,False,False,False,False
3117,False,False,False,False,False
3118,False,False,False,False,False
3119,False,False,False,False,False
3120,True,False,False,False,False
3121,False,False,False,False,False
3122,False,False,False,False,False
3123,False,False,False,False,False
3124,False,False,False,True,False
3125,False,False,False,True,False
3126,True,False,False,False,False
3127,False,False,False,True,False
3128,False,False,False,True,False
3129,False,False,False,True,False
3130,False,False,False,True,False
3131,True,False,False,True,False
3132,False,False,False,True,False
3133,False,False,False,True,False
3134,False,False,False,False,False
3135,False,False,False,True,False
3136,True,False,False,True,False
3137,False,False,False,True,False
3138,False,False,False,False,
3139,False,False,False,True,
3140,False,False,False,False,False
3141,False,False,False,False,False
3142,False,False,False,False,False
3143,True,False,False,False,False
3144,False,False,False,True,False
3145,True,False,False,,False
3146,True,False,False,False,False
3147,False,False,False,False,False
3148,False,False,False,False,False
3149,False,False,False,False,False
3150,True,False,False,True,False
3151,True,False,False,False,False
3152,True,False,False,False,False
3153,True,False,False,False,False
3154,True,False,False,True,False
3155,False,False,False,False,False
3156,True,False,False,False,False
3157,False,False,False,True,
3158,False,False,False,False,True
3159,False,False,False,False,
3160,False,False,False,False,
3161,False,False,False,False,
3162,True,False,False,False,
3163,False,False,False,False,
3164,False,False,False,False,
3165,False,True,False,True,
3166,False,True,False,True,
3167,False,True,False,False,
3168,True,False,False,True,
3169,False,True,False,False,
3170,False,True,False,False,
3171,True,False,False,False,
3172,True,False,False,False,
3173,True,False,False,False,
3174,False,False,False,True,
3175,False,False,False,False,
3176,False,False,False,False,
3177,False,False,False,True,
3178,True,False,False,True,
3179,True,False,False,False,
3180,True,False,False,False,
3181,True,False,False,False,
3182,False,False,False,False,
3183,True,False,False,False,
3184,True,False,False,True,
3185,True,False,False,False,
3186,True,False,False,True,
3187,True,False,False,True,
3188,True,False,False,True,
3189,True,False,False,True,
3190,True,False,False,True,
3191,True,False,False,True,
3192,True,False,False,True,
3193,True,False,False,False,
3194,True,False,False,True,
3195,False,True,False,True,
3196,True,False,False,True,
3197,True,False,False,False,
3198,True,False,False,True,
3199,True,False,False,False,
3200,True,False,False,True,
3201,True,False,False,False,
3202,True,False,False,False,
3203,False,True,True,True,
3204,,,,True,
3205,False,False,False,True,
3206,True,False,False,True,
3207,True,False,False,True,
3208,True,False,False,True,
3209,True,False,False,True,
3210,True,False,False,False,
3211,True,False,False,False,
3212,True,False,False,False,
3213,True,False,False,True,
3214,False,False,False,True,
3215,True,False,False,False,
3216,False,False,False,False,
3217,True,False,False,False,
3218,True,False,False,False,
3219,False,False,False,False,
3220,True,False,False,True,
3221,True,False,False,False,
3222,True,False,False,False,
3223,True,False,False,,
3224,False,False,False,,
3225,False,False,False,False,
3226,True,False,False,True,
3227,True,False,False,True,
3228,True,False,False,True,
3229,True,False,False,False,
3230,True,False,False,False,
3231,True,False,False,False,
3232,True,False,False,False,
3233,True,False,False,False,
3234,True,False,False,False,
3235,True,False,False,False,
3236,True,False,False,False,
3237,False,False,False,False,
3238,True,False,False,False,
3239,True,False,False,False,
3240,True,False,False,False,
3241,True,False,False,False,
3242,True,False,False,False,
3243,True,False,False,,
3244,True,False,False,False,
3245,True,False,False,,
3246,True,False,False,,
3247,True,False,False,,
3248,False,False,False,,
3249,False,False,False,,
3250,False,False,False,,
3251,True,False,False,,
3252,False,False,False,,
3253,True,False,False,,
3254,True,False,False,,
3255,True,False,False,,
3256,True,False,False,,
3257,True,False,False,,
3258,True,False,False,,
3259,False,True,False,,
3260,False,False,False,,
3261,False,False,False,,
3262,False,True,False,,
3263,False,True,False,,
3264,False,True,False,,
3265,False,True,False,,
3266,False,True,False,,
3267,False,True,False,,
3268,False,True,False,,
3269,True,False,False,,
3270,False,False,False,,
3271,True,False,False,,
3272,False,True,False,,
3273,False,False,False,,
3274,True,False,False,,
3275,True,False,False,,
3276,True,False,False,,
3277,False,False,False,,
3278,False,False,False,,
3279,False,True,False,,
3280,False,False,False,,
3281,False,False,False,,
3282,,,,,
3283,,,,,
3284,True,False,False,,
3285,False,True,False,,
3286,False,True,False,,
3287,False,True,False,,
3288,False,False,False,,
3289,False,False,False,,
3290,False,False,False,,
3291,False,False,False,,
3292,False,False,False,,
3293,False,False,False,,
3294,False,False,False,,
3295,False,False,False,,
3296,True,False,False,,
3297,True,False,False,,
3298,True,False,False,,
3299,False,False,False,,
3300,False,False,False,,
3301,False,False,True,,
3302,,,,,
3303,False,False,True,,
3304,,,,,
3305,,,,,
3306,,,,,
3307,,,,,
3308,,,,,
3309,,,,,
3310,,,,,
3311,,,,,
3312,,,,,
3313,,,,,
3314,,,,,
3315,,,,,
3316,,,,,
3317,,,,,
3318,,,,,
3319,,,,,
3320,,,,,
3321,,,,,
3322,,,,,
3323,,,,,
3324,,,,,
3325,,,,,
3326,,,,,
3327,,,,,
3328,,,,,
3329,,,,,
3330,,,,,
3331,,,,,
3332,,,,,
3333,,,,,
3334,,,,,
3335,,,,,
3336,,,,,
3337,,,,,
3338,,,,,
3339,,,,,
3340,,,,,
3341,,,,,
3342,,,,,
3343,,,,,
3344,,,,,
3345,,,,,
3346,,,,,
3347,,,,,
3348,,,,,
3349,,,,,
3350,,,,,
3351,,,,,
3352,,,,,
3353,,,,,
3354,,,,,
3355,,,,,
3356,,,,,
