IDN,NEFNNR,NEFNR,NEFPR,NEFPPR,NEFNENR,NEFNCR,NEFPCR,NEFER,NEFECR,NITDR,NITFR,NITAR,NITMR,NITCDFR,NITCFAR,NITER,NITAIR,NITCFAIR,NITEIR,NPDRR,NPDDR,NAMBR,NAFR,NIPPR,NIPDR,NIDGR,NIDPR,NIDDR,NTRANS,NINTER
06_30_01_BA204_JIN.xlsx,0.0,0.0,0.0,0.2,0.8,0.0,0.2,0.4,0.2,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
06_30_01_BA204_ZVT.xlsx,0.0,0.0,0.2,0.0,0.8,0.0,0.2,0.2,0.2,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
06_30_02_BA201_MD.xlsx,0.0,0.1,0.2,0.0,0.7,0.1,0.2,0.1,0.1,0.0,0.4,0.6,0.0,0.4,1.0,0.6,0.6,1.0,0.6,0.0,0.0,0.0,0.0,0.2,0.1,0.0,0.1,0.0,0.0,0.0
06_30_02_BA201_ZVT.xlsx,0.0,0.1,0.4,0.2,0.3,0.1,0.6,0.7,0.5,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.1,0.7,0.1,0.0,0.0,0.0,0.0,0.0
06_30_03_BA205_JIN.xlsx,0.0,0.0,0.3,0.4,0.3,0.0,0.7,1.1,0.7,0.0,0.1,0.9,0.0,0.1,1.0,0.9,0.9,1.0,0.9,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,1.0,0.0
06_30_03_BA205_MD.xlsx,0.0,0.0,0.4,0.4,0.2,0.0,0.8,1.2,0.8,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.8,0.4,0.0,0.0,0.0,0.0,0.0
06_30_04_BA204_MD.xlsx,0.0,0.0,0.2,0.0,0.8,0.0,0.2,0.2,0.2,0.0,0.1,0.9,0.0,0.1,1.0,0.9,0.9,1.0,0.9,0.0,0.0,0.1,0.1,0.3,0.0,0.0,0.0,0.0,0.0,0.0
06_30_05_BA201_ZVT.xlsx,0.0,0.1,0.3,0.2,0.5,0.1,0.5,0.5,0.3,0.1,0.0,0.9,0.0,0.1,0.9,0.8,0.9,0.9,0.8,0.0,0.0,0.0,0.0,0.7,0.4,0.0,0.0,0.0,0.0,0.0
06_30_06_BA101_MD.xlsx,0.2,0.0,0.0,0.0,0.8,0.2,0.0,-0.4,-0.2,1.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,-1.0,0.1,0.9,0.6,0.0,0.0,0.0,0.6,0.4,0.0,0.0,0.0
06_30_06_BA102_ZVT.xlsx,0.0,0.5,0.2,0.3,0.3,0.5,0.4,-0.2,-0.3,0.2,0.5,0.3,0.0,0.7,0.8,0.1,0.3,0.8,0.1,0.0,0.2,0.2,0.3,0.5,0.2,0.0,0.0,0.0,0.0,0.0
06_30_07_BA101_JIN.xlsx,0.1,0.2,0.1,0.0,0.6,0.3,0.1,-0.3,-0.2,0.1,0.5,0.4,0.0,0.6,0.9,0.3,0.4,0.9,0.3,0.6,0.4,0.6,0.2,0.0,0.3,0.1,0.1,0.1,1.0,0.0
06_30_07_BA102_MD.xlsx,0.0,0.0,0.4,0.1,0.5,0.0,0.5,0.6,0.5,0.4,0.0,0.6,0.0,0.4,0.6,0.2,0.6,0.6,0.2,0.0,0.1,0.0,0.1,0.7,0.4,0.1,0.2,0.0,0.0,0.0
06_30_08_BA104_MD.xlsx,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6,0.4,0.0,0.6,1.0,0.4,0.4,1.0,0.4,0.0,0.4,0.2,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0
06_30_08_BA105_ZVT.xlsx,0.0,0.0,0.3,0.0,0.7,0.0,0.3,0.3,0.3,0.2,0.3,0.5,0.0,0.5,0.8,0.3,0.5,0.8,0.3,0.0,0.5,0.3,0.5,0.4,0.2,0.0,0.0,0.0,0.0,0.0
07_03_01_AA203_JIN.xlsx,0.0,0.1,0.2,0.2,0.6,0.1,0.3,0.4,0.2,0.0,0.0,0.9,0.1,0.0,0.9,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.2,0.0,0.0,0.0,0.0,1.0
07_03_02_AA204_MD.xlsx,0.0,0.3,0.3,0.0,0.4,0.3,0.3,0.0,0.0,0.5,0.3,0.2,0.0,0.8,0.5,-0.3,0.2,0.5,-0.3,0.0,0.1,0.6,0.1,0.8,0.1,0.2,0.2,0.1,0.0,0.0
07_03_03_AA202_JIN.xlsx,0.0,0.6,0.0,0.0,0.4,0.6,0.0,-0.6,-0.6,0.4,0.4,0.2,0.0,0.8,0.6,-0.2,0.2,0.6,-0.2,0.6,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07_03_04_AA203_MD.xlsx,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.7,0.0,0.3,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,8.0
07_03_05_AA107_JIN.xlsx,0.0,0.1,0.1,0.1,0.7,0.1,0.2,0.2,0.1,0.0,0.1,0.9,0.0,0.1,1.0,0.9,0.9,1.0,0.9,0.0,0.0,0.0,0.7,0.1,0.4,0.0,0.0,0.1,0.0,0.0
07_03_06_AA105_MD.xlsx,0.0,0.0,0.4,0.3,0.3,0.0,0.7,1.0,0.7,0.0,0.7,0.1,0.2,0.7,0.8,0.125,0.3,1.0,0.3,0.0,0.3,0.0,0.6,0.8,0.1,0.0,0.0,0.1,0.0,0.0
07_03_07_AA105_MD.xlsx,0.0,0.1,0.4,0.0,0.5,0.1,0.4,0.3,0.3,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.4,0.9,0.0,0.0,0.0,0.0,0.0,0.0
07_03_08_AA203_MD.xlsx,0.0,0.0,0.5,0.0,0.5,0.0,0.5,0.5,0.5,0.0,0.0,0.6,0.4,0.0,0.6,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.3,0.9,0.2,0.0,0.0,0.0,0.0,0.0
07_03_09_AA202_JIN.xlsx,0.0,0.0,0.1,0.2,0.7,0.0,0.3,0.5,0.3,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.1,0.0,0.1,0.6,0.1,0.0,0.2,0.0,1.0,0.0
07_03_10_AA203_MD.xlsx,0.0,0.0,0.4,0.0,0.6,0.0,0.4,0.4,0.4,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.7,0.2,0.1,0.0,0.0,0.0,0.0
07_03_11_AA202_MD.xlsx,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1,0.9,0.0,0.1,1.0,0.9,0.9,1.0,0.9,0.0,0.1,0.0,0.0,0.0,0.3,0.1,0.1,0.0,0.0,0.0
07_06_01_BB07_JDA.xlsx,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,-1.0,0.2,0.1,0.0,0.3,0.2,0.1,0.0,0.0,0.0,0.0,0.0
07_06_02_BB06_JIN.xlsx,0.0,0.1,0.3,0.4,0.4,0.1,0.6,0.7,0.4,0.1,0.2,0.7,0.0,0.3,0.9,0.6,0.7,0.9,0.6,0.0,0.7,0.6,0.0,0.5,0.3,0.0,0.2,0.0,0.0,0.0
07_06_03_BB08_JIN.xlsx,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.1,0.0,0.0,0.0
07_06_04_BB09_JIN.xlsx,0.0,0.1,0.3,0.3,0.4,0.1,0.6,0.7,0.4,0.1,0.4,0.5,0.0,0.5,0.9,0.4,0.5,0.9,0.4,0.1,0.8,0.1,0.2,0.3,0.4,0.0,0.0,0.4,1.0,0.0
07_06_05_BB11_JDA.xlsx,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1,0.8,0.1,0.0,0.9,0.9,0.0,0.1,0.9,0.0,0.0,0.2,0.2,0.1,0.3,0.1,0.0,0.1,0.0,0.0,0.0
07_06_06_BB13_JIN.xlsx,0.0,0.1,0.1,0.1,0.7,0.1,0.2,0.2,0.1,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.1,0.0,0.6,0.8,0.3,0.0,0.0,0.0,0.0,0.0
07_06_07_BB02_JDA.xlsx,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0
07_06_08_BB15_JIN.xlsx,0.0,0.0,0.3,0.1,0.6,0.0,0.4,0.5,0.4,0.3,0.7,0.0,0.0,1.0,0.7,-0.3,0.0,0.7,-0.3,0.0,0.6,0.0,0.7,0.8,0.1,0.0,0.0,0.0,1.0,0.0
07_06_09_BB16_JDA.xlsx,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,1.0,0.1,-0.9,0.0,0.1,-0.9,0.2,0.2,0.3,0.2,0.6,0.0,0.0,0.0,0.2,0.0,0.0
07_06_10_BB12_JIN.xlsx,0.0,0.0,0.1,0.0,0.9,0.0,0.1,0.1,0.1,0.0,0.4,0.6,0.0,0.4,1.0,0.6,0.6,1.0,0.6,0.0,0.2,0.6,0.7,0.0,0.2,0.0,0.0,0.0,1.0,0.0
07_10_01_AA108_ZVT.xlsx,0.0,0.1,0.4,0.3,0.2,0.1,0.7,0.9,0.6,0.0,0.5,0.5,0.0,0.5,1.0,0.5,0.5,1.0,0.5,0.0,0.2,0.3,1.0,0.6,0.8,0.0,0.0,0.1,0.0,0.0
07_10_02_AA108_JIN.xlsx,0.0,0.1,0.0,0.6,0.4,0.1,0.6,0.9,0.4,0.0,0.1,0.8,0.1,0.1,0.9,0.8888888888888888,0.9,1.0,0.9,0.0,0.4,0.3,0.4,0.8,0.3,0.0,0.1,0.0,0.0,0.0
07_10_03_AA103_ZVT.xlsx,0.0,0.0,0.1,0.6,0.4,0.0,0.6,1.2,0.6,0.0,0.2,0.8,0.0,0.2,1.0,0.8,0.8,1.0,0.8,0.0,0.0,0.0,0.6,0.5,0.0,0.1,0.0,0.0,0.0,0.0
07_10_04_AA107_JIN.xlsx,0.1,0.0,0.1,0.5,0.4,0.1,0.6,0.7,0.4,0.2,0.3,0.5,0.0,0.5,0.8,0.3,0.5,0.8,0.3,0.0,0.7,0.0,0.2,0.8,0.0,0.1,0.1,0.1,0.0,0.0
07_10_05_AA104_ZVT.xlsx,0.0,0.0,0.1,0.0,0.9,0.0,0.1,0.1,0.1,0.4,0.1,0.3,0.2,0.5,0.4,-0.125,0.5,0.6,0.1,0.1,0.5,0.0,0.2,0.2,0.0,0.1,0.1,0.0,0.0,2.0
07_10_06_AA204_JIN.xlsx,0.0,0.1,0.1,0.0,0.8,0.1,0.1,0.0,0.0,0.1,0.3,0.6,0.0,0.4,0.9,0.5,0.6,0.9,0.5,0.1,0.0,0.8,0.6,0.2,0.0,0.0,0.0,0.1,0.0,1.0
07_10_07_AA203_ZVT.xlsx,0.0,0.2,0.3,0.0,0.5,0.2,0.3,0.1,0.1,0.3,0.3,0.4,0.0,0.6,0.7,0.1,0.4,0.7,0.1,0.0,0.0,0.1,0.9,0.8,0.2,0.0,0.1,0.3,0.0,0.0
07_10_08_AA203_JIN.xlsx,0.0,0.0,0.1,0.1,0.8,0.0,0.2,0.3,0.2,0.0,0.3,0.7,0.0,0.3,1.0,0.7,0.7,1.0,0.7,0.0,0.1,0.0,0.4,0.8,0.2,0.0,0.0,0.1,0.0,0.0
07_10_09_AA204_ZVT.xlsx,0.0,0.0,0.3,0.1,0.6,0.0,0.4,0.5,0.4,0.0,0.1,0.9,0.0,0.1,1.0,0.9,0.9,1.0,0.9,0.2,0.0,0.3,0.5,0.5,0.0,0.4,0.1,0.0,0.0,0.0
07_11_01_AB107_GP.xlsx,0.0,0.3,0.0,0.0,0.7,0.3,0.0,-0.3,-0.3,0.0,0.3,0.7,0.0,0.3,1.0,0.7,0.7,1.0,0.7,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0
07_11_02_AB106_JIN.xlsx,0.0,0.2,0.1,0.0,0.7,0.2,0.1,-0.1,-0.1,0.3,0.3,0.4,0.0,0.6,0.7,0.1,0.4,0.7,0.1,0.0,0.1,0.0,0.5,0.8,0.1,0.0,0.0,0.0,0.0,0.0
07_11_02_AB106_ZVT.xlsx,0.0,0.0,0.3,0.0,0.7,0.0,0.3,0.3,0.3,0.7,0.3,0.0,0.0,1.0,0.3,-0.7,0.0,0.3,-0.7,0.0,0.1,0.0,0.8,0.7,0.1,0.0,0.0,0.0,0.0,0.0
07_11_03_AB110_GP.xlsx,0.0,0.0,0.0,0.1,0.9,0.0,0.1,0.2,0.1,0.1,0.2,0.7,0.0,0.3,0.9,0.6,0.7,0.9,0.6,0.1,0.0,0.0,0.2,0.8,0.0,0.0,0.1,0.0,0.0,0.0
07_11_03_AB110_JIN.xlsx,0.1,0.0,0.0,0.5,0.4,0.1,0.5,0.8,0.4,0.0,0.2,0.8,0.0,0.2,1.0,0.8,0.8,1.0,0.8,0.0,0.0,0.0,0.1,0.8,0.0,0.0,0.1,0.0,0.0,0.0
07_11_04_AB101_ZVT.xlsx,0.0,0.0,0.3,0.6,0.3,0.0,0.7,1.3,0.7,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,0.2,0.7,0.2,0.0,0.0,0.0,0.0,0.0
07_11_05_AB103_GP.xlsx,0.0,0.0,0.0,0.6,0.4,0.0,0.6,1.2,0.6,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.2,0.0,0.1,0.9,0.0,0.0,0.0,0.0,0.0,0.0
07_11_05_AB103_ZVT.xlsx,0.0,0.0,0.4,0.5,0.3,0.0,0.7,1.2,0.7,0.0,0.1,0.9,0.0,0.1,1.0,0.9,0.9,1.0,0.9,0.1,0.2,0.1,0.2,0.8,0.0,0.4,0.0,0.0,0.0,0.0
07_11_06_AB105_JIN.xlsx,0.0,0.0,0.3,0.3,0.4,0.0,0.6,0.9,0.6,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
07_11_07_AB106_GP.xlsx,0.0,0.0,0.0,0.6,0.4,0.0,0.6,1.2,0.6,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.6,0.1,0.0,0.8,0.0,0.1,0.0,0.0,0.0,0.0
07_11_07_AB106_ZVT.xlsx,0.0,0.0,0.0,0.6,0.4,0.0,0.6,1.2,0.6,0.0,0.1,0.9,0.0,0.1,1.0,0.9,0.9,1.0,0.9,0.0,0.6,0.1,0.0,0.8,0.0,0.1,0.1,0.0,0.0,0.0
07_11_08_AB102_GP.xlsx,0.0,0.0,0.5,0.0,0.5,0.0,0.5,0.5,0.5,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.3,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
07_11_08_AB102_ZVT.xlsx,0.0,0.0,0.4,0.1,0.5,0.0,0.5,0.6,0.5,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.3,0.0,0.3,0.5,0.0,0.0,0.0,0.0,0.0,0.0
07_11_09_AB107_ZVT.xlsx,0.0,0.2,0.4,0.1,0.4,0.2,0.5,0.3,0.2,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8,0.0,0.7,0.9,0.0,0.0,0.0,0.0,0.0,0.0
07_11_09_AB108_GP.xlsx,0.0,0.0,0.2,0.0,0.8,0.0,0.2,0.2,0.2,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.1,0.7,0.0,0.0,0.7,0.1,0.0,0.0,0.0,0.0,0.0
07_13_01_BB01_ZVT.xlsx,0.0,0.0,0.1,0.0,0.9,0.0,0.1,0.1,0.1,0.2,0.2,0.6,0.0,0.4,0.8,0.4,0.6,0.8,0.4,0.0,0.1,0.2,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07_13_02_BB04_JIN.xlsx,0.0,0.0,0.1,0.1,0.8,0.0,0.2,0.3,0.2,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.2,0.2,0.1,0.6,0.2,0.0,0.0,0.0,0.0,0.0
07_13_03_BB06_ZVT.xlsx,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3,0.2,0.5,0.0,0.5,0.7,0.2,0.5,0.7,0.2,0.1,0.2,0.5,0.4,0.3,0.0,0.0,0.0,0.0,0.0,0.0
07_13_04_BB09_JIN.xlsx,0.0,0.0,0.2,0.2,0.6,0.0,0.4,0.6,0.4,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.1,0.1,0.1,0.4,0.0,0.1,0.1,0.0,0.0,0.0
07_13_05_BB12_ZVT.xlsx,0.0,0.0,0.3,0.4,0.5,0.0,0.5,0.9,0.5,1.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,-1.0,0.1,0.0,0.5,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07_13_06_BB11_JIN.xlsx,0.0,0.0,0.3,0.0,0.7,0.0,0.3,0.3,0.3,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,0.0,0.8,0.0,0.3,0.0,0.0,0.0,0.0
07_13_07_BB13_ZVT.xlsx,0.0,0.0,0.5,0.1,0.4,0.0,0.6,0.7,0.6,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.3,0.1,0.3,0.6,0.2,0.0,0.0,0.0,0.0,0.0
08_01_01_AB202_ADN.xlsx,0.0,0.1,0.4,0.1,0.5,0.1,0.4,0.4,0.3,0.2,0.3,0.2,0.5,0.5,0.4,-0.2,0.6,0.8,0.4,0.2,0.3,0.0,0.6,0.2,0.0,0.1,0.0,0.0,0.0,1.0
08_01_01_AB202_JDA.xlsx,0.0,0.0,0.1,0.0,0.9,0.0,0.1,0.1,0.1,0.4,0.1,0.0,0.5,0.5,0.1,-0.8,0.5,0.6,0.1,0.1,0.5,0.1,0.1,0.4,0.0,0.0,0.0,0.0,0.0,0.0
08_01_01_AB207_MAC.xlsx,0.0,0.1,0.2,0.0,0.7,0.1,0.2,0.1,0.1,0.0,0.2,0.4,0.4,0.2,0.6,0.6666666666666666,0.8,1.0,0.8,0.1,0.4,0.0,0.0,0.4,0.0,0.1,0.1,0.0,0.0,0.0
08_01_02_AB207_JIN.xlsx,0.0,0.0,0.5,0.0,0.5,0.0,0.5,0.5,0.5,0.0,0.2,0.7,0.1,0.2,0.9,0.7777777777777778,0.8,1.0,0.8,0.0,0.0,0.0,0.6,0.2,0.3,0.0,0.0,0.0,0.0,0.0
08_01_02_AB207_MAC.xlsx,0.0,0.0,0.4,0.0,0.6,0.0,0.4,0.4,0.4,0.0,0.3,0.5,0.2,0.3,0.8,0.625,0.7,1.0,0.7,0.0,0.0,0.0,0.1,0.2,0.1,0.0,0.0,0.0,0.0,0.0
08_01_03_AB205_JDA.xlsx,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7,0.1,0.2,0.7,0.8,0.125,0.3,1.0,0.3,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.4,0.2,0.0,0.0
08_01_03_AB206_ADN.xlsx,0.0,0.0,0.2,0.0,0.8,0.0,0.2,0.2,0.2,0.1,0.4,0.5,0.0,0.5,0.9,0.4,0.5,0.9,0.4,0.0,0.1,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0
08_01_04_AB203_JIN.xlsx,0.0,0.1,0.4,0.0,0.5,0.1,0.4,0.3,0.3,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.1,0.9,0.0,0.0,0.0,0.0,0.0,0.0
08_01_04_AB203_MAC.xlsx,0.0,0.1,0.1,0.0,0.8,0.1,0.1,0.0,0.0,0.0,0.0,0.7,0.3,0.0,0.7,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0
08_01_05_AB202_ADN.xlsx,0.0,0.4,0.1,0.1,0.5,0.4,0.2,-0.2,-0.3,0.3,0.0,0.6,0.1,0.3,0.6,0.3333333333333333,0.7,0.7,0.4,0.0,0.0,0.0,0.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0
08_01_05_AB205_MAC.xlsx,0.0,0.0,0.1,0.0,0.9,0.0,0.1,0.1,0.1,0.0,0.5,0.3,0.2,0.5,0.8,0.375,0.5,1.0,0.5,0.0,0.4,0.1,0.1,0.2,0.2,0.0,0.0,0.0,0.0,0.0
08_01_05_AB206_JDA.xlsx,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.8,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0
08_01_06_AB203_ADN.xlsx,0.0,0.0,0.7,0.3,0.2,0.0,0.8,1.1,0.8,0.0,0.2,0.2,0.6,0.2,0.4,0.5,0.8,1.0,0.8,0.0,0.2,0.0,0.2,0.8,0.3,0.0,0.0,0.0,0.0,0.0
08_01_06_AB207_JDA.xlsx,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.2,0.0,0.0,0.0,0.0,0.0
08_03_01_BB03_ZVT.xlsx,0.0,0.0,0.6,0.1,0.3,0.0,0.7,0.8,0.7,0.0,0.1,0.9,0.0,0.1,1.0,0.9,0.9,1.0,0.9,0.0,0.0,0.0,0.7,0.5,0.0,0.0,0.2,0.0,0.0,0.0
08_03_01_BB14_JIN.xlsx,0.0,0.0,0.1,0.0,0.9,0.0,0.1,0.1,0.1,0.0,0.1,0.9,0.0,0.1,1.0,0.9,0.9,1.0,0.9,0.0,0.0,0.1,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0
08_03_02_BB15_JDA.xlsx,0.0,0.0,0.1,0.0,0.9,0.0,0.1,0.1,0.1,0.8,0.1,0.1,0.0,0.9,0.2,-0.7,0.1,0.2,-0.7,0.0,0.0,0.2,0.4,0.8,0.1,0.0,0.0,0.0,0.0,0.0
08_03_02_BB15_ZVT.xlsx,0.0,0.0,0.5,0.4,0.1,0.0,0.9,1.3,0.9,0.8,0.1,0.1,0.0,0.9,0.2,-0.7,0.1,0.2,-0.7,0.0,0.0,0.4,0.4,1.0,0.1,0.0,0.0,0.0,0.0,0.0
08_03_03_BB03_JDA.xlsx,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6,0.3,0.0,0.1,0.9,0.3,-0.6666666666666666,0.1,0.4,-0.5,0.7,0.4,0.1,0.0,0.0,0.0,0.0,0.3,0.1,0.0,0.0
08_03_03_BB03_ZVT.xlsx,0.0,0.0,0.5,0.2,0.3,0.0,0.7,0.9,0.7,0.7,0.2,0.1,0.0,0.9,0.3,-0.6,0.1,0.3,-0.6,0.8,0.3,0.1,0.8,0.6,0.1,0.1,0.5,0.1,0.0,0.0
08_04_01_BA202_MAC.xlsx,0.0,0.1,0.7,0.1,0.2,0.1,0.7,0.7,0.6,0.0,0.2,0.8,0.0,0.2,1.0,0.8,0.8,1.0,0.8,0.0,0.0,0.2,0.0,0.9,0.0,0.0,0.1,0.0,0.0,0.0
08_04_01_BA203_GP.xlsx,0.0,0.0,0.5,0.0,0.5,0.0,0.5,0.5,0.5,0.0,0.4,0.6,0.0,0.4,1.0,0.6,0.6,1.0,0.6,0.0,0.2,0.4,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0
08_04_02_BA201_JIN.xlsx,0.3,0.1,0.0,0.0,0.6,0.4,0.0,-0.7,-0.4,0.2,0.3,0.5,0.0,0.5,0.8,0.3,0.5,0.8,0.3,0.0,0.1,0.0,0.9,0.5,0.4,0.1,0.2,0.0,0.0,0.0
08_04_03_BA202_GP.xlsx,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1,0.3,0.6,0.0,0.4,0.9,0.5,0.6,0.9,0.5,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0
08_04_03_BA204_MAC.xlsx,0.0,0.2,0.1,0.0,0.7,0.2,0.1,-0.1,-0.1,0.6,0.2,0.2,0.0,0.8,0.4,-0.4,0.2,0.4,-0.4,0.0,0.0,0.5,0.0,0.8,0.0,0.0,0.3,0.0,0.0,0.0
08_04_04_BA203_GP.xlsx,0.0,0.0,0.1,0.1,0.8,0.0,0.2,0.3,0.2,0.7,0.0,0.3,0.0,0.7,0.3,-0.4,0.3,0.3,-0.4,0.1,0.5,0.1,0.1,0.5,0.1,0.0,0.0,0.0,0.0,0.0
08_04_04_BA203_JIN.xlsx,0.0,0.0,0.2,0.4,0.5,0.0,0.5,0.9,0.5,0.4,0.2,0.4,0.0,0.6,0.6,0.0,0.4,0.6,0.0,0.1,0.7,0.1,0.4,0.5,0.1,0.0,0.1,0.1,0.0,0.0
08_04_05_BA204_JIN.xlsx,0.0,0.0,0.1,0.4,0.5,0.0,0.5,0.9,0.5,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7,0.8,0.1,0.4,0.6,0.0,0.0,0.0,1.0,0.0
08_04_05_BA204_MAC.xlsx,0.0,0.0,0.4,0.1,0.6,0.0,0.4,0.5,0.4,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8,1.0,0.0,0.5,0.4,0.0,0.0,0.0,0.0,0.0
08_04_06_BA202_MAC.xlsx,0.0,0.2,0.6,0.0,0.3,0.2,0.6,0.3,0.3,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.1,0.3,0.0,0.0,0.9,0.0,0.0,0.1,0.0,0.0,0.0
08_04_06_BA205_GP.xlsx,0.0,0.0,0.1,0.0,0.9,0.0,0.1,0.1,0.1,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.2,0.3,0.9,0.0,0.0,0.0,0.0,0.0,0.0
08_04_07_BA203_JIN.xlsx,0.0,0.0,0.5,0.2,0.3,0.0,0.7,0.9,0.7,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.2,0.7,0.3,0.4,0.5,0.0,0.0,0.0,0.0,0.0
